measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,23,Kiribati,1,Male,22,All Ages,854,Executions and police conflict,1,Number,2017,0.009862747071991628,0.011938458058854342,0.008023075496223494
1,Deaths,23,Kiribati,2,Female,22,All Ages,854,Executions and police conflict,1,Number,2017,0.012057331059521238,0.017692668087689573,0.00833137704078463
1,Deaths,23,Kiribati,3,Both,22,All Ages,854,Executions and police conflict,1,Number,2017,0.021920078131512807,0.027933544125376217,0.017776801046331434
1,Deaths,176,Comoros,1,Male,22,All Ages,854,Executions and police conflict,1,Number,2017,0.04356219859133143,0.052781638801961135,0.03606018279910705
1,Deaths,176,Comoros,2,Female,22,All Ages,854,Executions and police conflict,1,Number,2017,0.04521421828447215,0.054271875366718236,0.037765210311356455
1,Deaths,176,Comoros,3,Both,22,All Ages,854,Executions and police conflict,1,Number,2017,0.08877641687580354,0.10402273106587145,0.07556909491213293
1,Deaths,98,Chile,1,Male,22,All Ages,854,Executions and police conflict,1,Number,2017,0.8719851298438014,0.9902541326399494,0.7661919773651598
1,Deaths,98,Chile,2,Female,22,All Ages,854,Executions and police conflict,1,Number,2017,0.9037015276070498,1.031419706723818,0.7847151095757632
1,Deaths,98,Chile,3,Both,22,All Ages,854,Executions and police conflict,1,Number,2017,1.77568665745085,1.9561139018132707,1.6071486325608069
1,Deaths,200,Benin,1,Male,22,All Ages,854,Executions and police conflict,1,Number,2017,2.1706726529957208,2.2980517374845872,2.0560598166790163
1,Deaths,200,Benin,2,Female,22,All Ages,854,Executions and police conflict,1,Number,2017,1.0100111750299603,1.1361708735956788,0.8874352635619895
1,Deaths,200,Benin,3,Both,22,All Ages,854,Executions and police conflict,1,Number,2017,3.1806838280256824,3.3978897415709937,2.983668144620518
1,Deaths,74,Andorra,1,Male,22,All Ages,854,Executions and police conflict,1,Number,2017,0.0040182433173037895,0.004645153176616341,0.0034412454074144562
