measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,74,Andorra,1,Male,22,All Ages,558,Mental disorders,1,Number,2017,0.00011204223005140629,0.00021524916205908643,5.3711528990228426e-05
1,Deaths,74,Andorra,2,Female,22,All Ages,558,Mental disorders,1,Number,2017,0.015335006805521039,0.023135199017943284,0.0069805285475498975
1,Deaths,74,Andorra,3,Both,22,All Ages,558,Mental disorders,1,Number,2017,0.015447049035572466,0.023302711588829312,0.007076190483813177
1,Deaths,149,Palestine,1,Male,22,All Ages,558,Mental disorders,1,Number,2017,0.004709994795709838,0.011841996194435978,0.0010278894934222745
1,Deaths,149,Palestine,2,Female,22,All Ages,558,Mental disorders,1,Number,2017,0.03198115999231991,0.13020943186701836,0.0028009929299937877
1,Deaths,149,Palestine,3,Both,22,All Ages,558,Mental disorders,1,Number,2017,0.036691154788029756,0.14461155208129786,0.004536658893226847
1,Deaths,48,Hungary,1,Male,22,All Ages,558,Mental disorders,1,Number,2017,0.0030967345785637233,0.004463779333888924,0.0020556813098107814
1,Deaths,48,Hungary,2,Female,22,All Ages,558,Mental disorders,1,Number,2017,0.29144963758072756,0.392104220155099,0.21626335236675795
1,Deaths,48,Hungary,3,Both,22,All Ages,558,Mental disorders,1,Number,2017,0.2945463721592903,0.39548255986451747,0.21921725836591008
1,Deaths,150,Oman,1,Male,22,All Ages,558,Mental disorders,1,Number,2017,0.007697049890376435,0.018758894390755825,0.0026749600062175283
1,Deaths,150,Oman,2,Female,22,All Ages,558,Mental disorders,1,Number,2017,0.023395303911952804,0.07611633083752416,0.007966281898355729
1,Deaths,150,Oman,3,Both,22,All Ages,558,Mental disorders,1,Number,2017,0.031092353802329237,0.09183606495656498,0.014421316155029774
1,Deaths,23,Kiribati,1,Male,22,All Ages,558,Mental disorders,1,Number,2017,0.00042780306992178547,0.0013424966166497253,9.450956825871214e-05
1,Deaths,23,Kiribati,2,Female,22,All Ages,558,Mental disorders,1,Number,2017,0.0021342632514321233,0.006562338901862646,0.0006881960962492239
1,Deaths,23,Kiribati,3,Both,22,All Ages,558,Mental disorders,1,Number,2017,0.002562066321353905,0.006864087327753551,0.0009924668502425884
1,Deaths,98,Chile,1,Male,22,All Ages,558,Mental disorders,1,Number,2017,0.00844503123383287,0.012510394399891066,0.005481790141463874
1,Deaths,98,Chile,2,Female,22,All Ages,558,Mental disorders,1,Number,2017,0.06239378622015102,0.08587982577736879,0.04353398086019196
1,Deaths,98,Chile,3,Both,22,All Ages,558,Mental disorders,1,Number,2017,0.07083881745398389,0.09367798059341781,0.05185328547925774
1,Deaths,200,Benin,1,Male,22,All Ages,558,Mental disorders,1,Number,2017,0.003143618179652241,0.012041816655691834,0.0008967454695537984
1,Deaths,200,Benin,2,Female,22,All Ages,558,Mental disorders,1,Number,2017,0.028558104160357527,0.1258403023601124,0.010757326120789513
1,Deaths,200,Benin,3,Both,22,All Ages,558,Mental disorders,1,Number,2017,0.03170172234000975,0.1282540361341765,0.012977684789821153
1,Deaths,99,Uruguay,1,Male,22,All Ages,558,Mental disorders,1,Number,2017,0.000955575850509458,0.0015282541603102698,0.0005765676683408677
1,Deaths,99,Uruguay,2,Female,22,All Ages,558,Mental disorders,1,Number,2017,0.078722373126033,0.11429363262567119,0.053391590553558216
1,Deaths,99,Uruguay,3,Both,22,All Ages,558,Mental disorders,1,Number,2017,0.07967794897654232,0.11511048822428478,0.05421557377207942
1,Deaths,305,Bermuda,1,Male,22,All Ages,558,Mental disorders,1,Number,2017,0.0002533222259238129,0.000602301359778713,8.16402717034023e-05
1,Deaths,305,Bermuda,2,Female,22,All Ages,558,Mental disorders,1,Number,2017,0.00018082661627746844,0.0004275867759102751,3.891307346280882e-05
1,Deaths,305,Bermuda,3,Both,22,All Ages,558,Mental disorders,1,Number,2017,0.0004341488422012818,0.0008852149885949497,0.00015645006319687257
1,Deaths,202,Cameroon,1,Male,22,All Ages,558,Mental disorders,1,Number,2017,0.023289018910561954,0.06226756775801265,0.008911320253281141
1,Deaths,202,Cameroon,2,Female,22,All Ages,558,Mental disorders,1,Number,2017,0.23289348526126466,0.509394305491057,0.11528256241574972
1,Deaths,202,Cameroon,3,Both,22,All Ages,558,Mental disorders,1,Number,2017,0.2561825041718265,0.5373896851633492,0.1359204801572411
1,Deaths,175,Burundi,1,Male,22,All Ages,558,Mental disorders,1,Number,2017,0.0025990545072668634,0.008203807163816997,0.0009934260923525476
1,Deaths,175,Burundi,2,Female,22,All Ages,558,Mental disorders,1,Number,2017,0.01918496964349928,0.058991799435634706,0.006974861743706597
1,Deaths,175,Burundi,3,Both,22,All Ages,558,Mental disorders,1,Number,2017,0.02178402415076614,0.06010806146093551,0.00876184014304672
1,Deaths,75,Austria,1,Male,22,All Ages,558,Mental disorders,1,Number,2017,0.05318926279662423,0.07835538155456213,0.035188860997750496
1,Deaths,75,Austria,2,Female,22,All Ages,558,Mental disorders,1,Number,2017,3.8941131263296094,5.042623319623894,2.8393615557884644
1,Deaths,75,Austria,3,Both,22,All Ages,558,Mental disorders,1,Number,2017,3.947302389126236,5.107092017252787,2.8903428768361388
